Company_ID,Ticker,Company_Name,Sector,Fiscal_Year,Reporting_Date,Currency,Revenue,Operating_Profit,Net_Income,EPS,Operating_Margin,Operating_Margin_Pct,Net_Profit_Margin,Net_Profit_Margin_Pct,Operating_Loss_Flag,Net_Loss_Flag,EPS_Outlier_Flag,Anomaly_Net_Income_Exceeds_Revenue,Missing_Data_Flag
CMP-1739,IG,Infocore Global,Technology,2022,2022-12-31,USD,58306167792.24,5556577790.6,4070000000.0000005,1.96,0.0953,9.53,0.07,7.0,False,False,False,False,False
CMP-1101,IG,Infocore Global,Technology,2023,2023-12-31,USD,7052444037.47,1724031493.78,1553066951.48,13.08,0.2445,24.45,0.2202,22.02,False,False,False,False,False
CMP-1462,IG,Infocore Global,Technology,2023,2023-12-31,USD,15940705304.26,3139468885.68,2435711556.54,3.2098,0.1969,19.69,0.1528,15.28,False,False,False,False,False
CMP-1863,IG,Infocore Global,Technology,2023,2023-12-31,USD,1775342949.02,,305929582.44,6.65,,,0.172,17.2,False,False,False,False,True
CMP-1445,IG,Infocore Global,Technology,2023,2023-03-31,USD,74533817141.12,6502555169.28,1298848759.85,0.55,0.0872,8.72,0.0174,1.74,False,False,False,False,False
CMP-1895,IG,Infocore Global,Technology,2023,2023-12-31,USD,7335805808.12,1157348386.82,839216184.45,4.2,0.1578,15.78,0.1144,11.44,False,False,False,False,False
CMP-1382,IG,Infocore Global,Technology,2024,2024-03-31,USD,56567759822.74,8820000000.0,7258215325.53,7.655,0.1559,15.59,0.1283,12.83,False,False,False,False,False
CMP-1380,IG,Infocore Global,Technology,2024,2024-12-31,USD,15024454659.05,1520000000.0,816211449.39,1.05,0.1011,10.11,0.054,5.4,False,False,False,False,False
CMP-1133,IG,Infocore Global,Technology,2024,2024-09-30,USD,83305764012.97,26288687617.05,22570676002.45,8.0723,0.3156,31.56,0.2709,27.09,False,False,False,False,False
CMP-1665,IG,Infocore Global,Technology,2024,2024-12-31,USD,20547847759.01,625602631.31,17804542.1,0.0488,0.0304,3.04,0.0009,0.09,False,False,False,False,False
CMP-1737,IG,Infocore Global,Technology,2024,2024-09-30,USD,22231075339.05,3887417298.72,3265511566.71,3.26,0.175,17.5,0.14689,14.69,False,False,False,False,False
CMP-1412,IG,Infocore Global,Technology,2024,2024-03-31,USD,75840000000.0,27082093616.33,23905760769.71,,0.357095,35.71,0.3152,31.52,False,False,False,False,True
CMP-1297,IG,Infocore Global,Technology,2024,2024-12-31,USD,83868321038.72,12704325771.56,,43.07,0.1515,15.15,,,False,False,False,False,True
CMP-1421,MS,Micrologic Systems,Technology,2021,2021-09-30,USD,1927179943.47,260362010.36,213818871.43,6.5,0.1351,13.51,0.1109,11.09,False,False,False,False,False
CMP-1306,MS,Micrologic Systems,Technology,2021,2021-09-30,EUR,46613213116.64,9147639132.56,6720000000.0,5.57,0.1962,19.62,0.1441,14.41,False,False,False,False,False
CMP-1826,MS,Micrologic Systems,Technology,2021,2021-12-31,USD,21910890727.27,8420587029.29,7913826643.69,8.84,0.3843,38.43,0.3612,36.12,False,False,False,False,False
CMP-1628,MS,Micrologic Systems,Technology,2021,2021-06-30,USD,81902910589.31,37851344594.36,34939781657.4,21.26,0.4621,46.21,0.4266,42.66,False,False,False,False,False
CMP-1105,MS,Micrologic Systems,Technology,2021,2021-06-30,EUR,41949240099.08,17129999999.999998,16269433513.27,,0.408351,40.84,0.3878,38.78,False,False,False,False,True
CMP-1313,MS,Micrologic Systems,Technology,2022,2022-12-31,USD,31632639039.24,10273617691.73,36377534895.13,19.3,0.3248,32.48,1.15,115.0,False,False,False,True,False
CMP-1908,MS,Micrologic Systems,Technology,2023,2023-09-30,USD,47414887551.39,10512321513.5,7829856587.94,9.6,0.2217,22.17,0.165135,16.51,False,False,False,False,False
CMP-1697,MS,Micrologic Systems,Technology,2023,2023-12-31,USD,68030295427.65,15292691182.18,12050000000.0,5.82,0.2248,22.48,0.177,17.7,False,False,False,False,False
CMP-1918,,Micrologic Systems,Technology,2023,2023-06-30,USD,66612833853.82,15241825219.36,11712990423.22,8.0818,0.229,22.9,0.176,17.6,False,False,False,False,False
CMP-1424,MS,Micrologic Systems,Technology,2024,2024-06-30,USD,54785275912.96,8217629405.11,4468977641.9,4.16,0.0,0.0,0.0816,8.16,False,False,False,False,False
CMP-1391,MS,Micrologic Systems,Technology,2024,2024-12-31,USD,68532770199.98,24670000000.0,20590000000.0,,0.36,36.0,0.3005,30.05,False,False,True,False,True
CMP-1572,NSC,Nexus Software,Technology,2024,2024-06-30,USD,41632981027.59,10617384850.07,8599481385.74,8.87,0.255,25.5,0.2066,20.66,False,False,False,False,False
CMP-1470,NSC,Nexus Software Corp,Technology,2021,2021-09-30,USD,29647435897.44,7400000000.0,5973022413.63,11.53,0.2496,24.96,0.202,20.2,False,False,False,False,False
CMP-1060,NSC,Nexus Software Corp,Technology,2021,2021-12-31,USD,72368946578.21,7879126049.45,4414505741.27,3.487,0.109,10.9,0.061,6.1,False,False,False,False,False
CMP-1884,NSC,Nexus Software Corp,Technology,2021,2021-03-31,USD,,31353889418.87,26821855920.9,12.67,,,0.3842,38.42,False,False,False,False,True
CMP-1049,NSC,Nexus Software Corp,Technology,2021,2021-06-30,USD,56446049654.83,18158694173.96,17015445825.87,6.7,0.3217,32.17,0.3014,30.14,False,False,False,False,False
CMP-1487,,Nexus Software Corp,Technology,2021,2021-09-30,USD,44554519206.87,6764397223.89,5233642156.33,5.95,0.1518,15.18,0.1175,11.75,False,False,False,False,False
CMP-1899,NSC,Nexus Software Corp,Technology,2022,2022-09-30,USD,34747426709.48,15805247315.92,14830000000.0,,0.4549,45.49,0.4268,42.68,False,False,False,False,True
CMP-1165,NSC,Nexus Software Corp,Technology,2022,2022-09-30,USD,50689947140.58,15776238907.0,13567231360.67,8.98,0.3112,31.12,0.2677,26.77,False,False,False,False,False
CMP-1327,NSC,Nexus Software Corp,Technology,2022,2022-09-30,USD,73822818151.55,15447962628.13,13211717354.26,,0.209,20.9,0.178965,17.9,False,False,False,False,True
CMP-1575,NSC,Nexus Software Corp,Technology,2023,2023-12-31,USD,61423853528.43,15289072785.64,12422462607.1,10.95,0.2489,24.89,0.202242,20.22,False,False,False,False,False
CMP-1135,NSC,Nexus Software Corp,Technology,2023,2023-06-30,USD,13040000000.0,2750741967.43,2399455113.21,8.1,0.211,21.1,0.184,18.4,False,False,False,False,False
CMP-1946,NSC,Nexus Software Corp,Technology,2024,2024-12-31,USD,35040000000.0,-11515332.63,-1700825942.31,-2.59,-0.0003,-0.03,-0.0485,-4.85,True,True,False,False,False
CMP-1141,NSC,Nexus Software Corp,Technology,2024,2024-12-31,USD,7090000000.0,1595029641.41,1143720890.37,9.11,0.2251,22.51,0.1614,16.14,False,False,False,False,False
CMP-1654,NSC,Nexus Software Corp,Technology,2024,2024-09-30,EUR,64410000000.0,13513601956.97,9912141040.48,4.0,0.2098,20.98,0.153891,15.39,False,False,False,False,False
CMP-1167,NSC,Nexus Software Corp,Technology,2024,2024-09-30,USD,63041538146.9,14543682850.49,11472431696.23,9.6248,0.2307,23.07,0.182,18.2,False,False,False,False,False
CMP-1885,NSC,Nexus Software Corp,Technology,2024,2024-12-31,USD,27878530792.03,8843069967.23,8270000000.0,15.48,0.3172,31.72,0.2966,29.66,False,False,False,False,False
CMP-1809,NSC,Nexus Software Corp,Technology,2024,2024-03-31,USD,59981056501.66,5839942007.34,3280000000.0,2.46,0.0974,9.74,0.055,5.5,False,False,False,False,False
CMP-1076,NSC,Nexus Software Corporation,Technology,2021,2021-09-30,USD,56167747414.5,14899930191.85,12058626425.42,7.27,0.2653,26.53,0.2147,21.47,False,False,False,False,False
CMP-1227,NSC,Nexus Software Corporation,Technology,2022,2022-12-31,USD,50789962847.75,1914781599.36,50091565.52,0.05,0.0377,3.77,0.1,10.0,False,False,False,False,False
CMP-1194,OG,Omnisoft,Technology,2021,2021-12-31,USD,19207719226.46,1630000000.0,1078136382.14,2.1,0.0849,8.49,0.05613,5.61,False,False,False,False,False
CMP-1936,OG,Omnisoft Group,Technology,2021,2021-12-31,USD,64649654892.69,12888959118.21,10729097004.07,5.19,0.1994,19.94,0.166,16.6,False,False,False,False,False
CMP-1330,OG,Omnisoft Group,Technology,2022,2022-03-31,USD,26975845507.28,4030000000.0000005,3290000000.0,7.24,0.149393,14.94,0.1219,12.19,False,False,False,False,False
CMP-1913,OG,Omnisoft Group,Technology,2023,2023-06-30,USD,71819902386.31,18162052651.4,15175545374.23,6.7742,0.2529,25.29,0.2113,21.13,False,False,False,False,False
CMP-1223,OG,Omnisoft Group,Technology,2023,2023-03-31,USD,33181732851.46,8090602493.69,38160000000.0,35.66,0.2438,24.38,0.0115,1.15,False,False,False,True,False
CMP-1704,OG,Omnisoft Group,Technology,2023,2023-12-31,USD,4951292924.05,1410623354.06,1152859498.74,10.53,0.2849,28.49,0.23284,23.28,False,False,False,False,False
CMP-1602,OG,Omnisoft Group,Technology,2023,2023-03-31,USD,6240177158.32,545126911.94,197563823.3,1.65,0.0874,8.74,0.0317,3.17,False,False,False,False,False
CMP-1265,OG,Omnisoft Group,Technology,2024,2024-06-30,USD,48152357145.04,12576249954.98,10970300780.42,12.43,0.2612,26.12,0.2278,22.78,False,False,False,False,False
CMP-1332,OG,Omnisoft Group,Technology,2024,2024-12-31,USD,54380000000.0,11091774059.12,8602299279.87,5.9,0.204,20.4,0.1582,15.82,False,False,False,False,False
CMP-1515,OG,Omnisoft Group,Technology,2024,2024-06-30,USD,68446340015.0,21223185564.31,19792634622.65,16.87,0.3101,31.01,0.2892,28.92,False,False,False,False,False
CMP-1296,SAI,Synapse AI Inc,Technology,2021,2021-03-31,EUR,66320356407.6,14398067321.11,12723709851.43,4.967,0.217,21.7,0.1919,19.19,False,False,False,False,False
CMP-1123,SAI,Synapse AI Inc,Technology,2021,2021-06-30,USD,51583917733.16,1449775462.99,-171617475.14,-0.1505,0.0281,2.81,-0.003,-0.3,False,True,False,False,False
CMP-1230,SAI,Synapse AI Inc,Technology,2022,2022-12-31,USD,67980437330.52,6081957368.85,2716141679.25,,0.0895,8.95,0.04,4.0,False,False,False,False,True
CMP-1856,SAI,Synapse AI Inc,Technology,2022,2022-12-31,USD,52340000000.0,11650000000.0,9290477864.37,3.06,0.2226,22.26,0.1775,17.75,False,False,False,False,False
CMP-1620,SAI,Synapse AI Inc,Technology,2022,2022-03-31,USD,18456307416.23,6210547445.56,5568937265.31,6.3811,0.3365,33.65,0.3017,30.17,False,False,False,False,False
CMP-1867,SAI,Synapse AI Inc,Technology,2023,2023-03-31,EUR,75229956736.51,26904151187.04,22619553221.04,8.26,0.358,35.8,0.3007,30.07,False,False,False,False,False
CMP-1417,SAI,Synapse AI Inc,Technology,2023,2023-09-30,EUR,7344602561.49,3130000000.0,2720000000.0,6.77,0.4267,42.67,0.3708,37.08,False,False,False,False,False
CMP-1940,SAI,Synapse AI Inc,Technology,2023,2023-03-31,USD,25374819283.27,4153857916.67,3341266298.5,5.96,0.1637,16.37,0.1317,13.17,False,False,False,False,False
CMP-1053,SAI,Synapse AI Inc,Technology,2024,2024-12-31,USD,31350685889.59,10439778401.23,9390000000.0,7.78,0.333,33.3,0.2996,29.96,False,False,False,False,False
CMP-1466,SAI,Synapse AI Inc,Technology,2024,2024-12-31,USD,81320000000.0,8362411070.59,5731835690.36,3.932,0.1028,10.28,0.0705,7.05,False,False,False,False,False
CMP-1569,SAI,Synapse AI Inc.,Technology,2021,2021-12-31,USD,16663832544.41,6120000000.0,5740000000.0,10.47,0.3673,36.73,0.344,34.4,False,False,False,False,False
CMP-1284,SAI,Synapse AI Inc.,Technology,2023,2023-03-31,USD,35763862841.18,2601063768.02,1395436766.91,2.31,0.0727,7.27,0.039,3.9,False,False,False,False,False
CMP-1523,DS,,Technology,2021,2021-03-31,USD,44394666715.35,7278398669.45,6249239487.28,7.38,0.1639,16.39,0.1408,14.08,False,False,False,False,False
CMP-1756,CT,,Technology,2023,2023-12-31,USD,45332970035.4,11343234352.17,10170914894.25,6.7699,0.2502,25.02,0.22436,22.44,False,False,False,False,False
CMP-1019,DS,,Technology,2024,2024-12-31,USD,27741804873.97,9763940092.17,31903075605.06,50.24,0.352,35.2,1.15,115.0,False,False,False,True,False
CMP-1797,CT,,Technology,2024,2024-06-30,USD,55670919166.06,8255538790.38,6500000000.0,1.83,0.148292,14.83,0.1167,11.67,False,False,False,False,False
